customer_id,segment,region,total_orders,total_sales,total_profit,total_quantity,first_order_date,last_order_date,repeat_customer,avg_order_value,revenue_contribution_pct,profit_contribution_pct
RA-19885,Corporate,South,7,3832.314,1292.8656,53,2023-04-08,2026-11-17,True,547.4734285714286,0.16472200347770297,0.4423125861871778
AT-10735,Consumer,East,10,3831.8639999999996,974.1070000000001,60,2023-08-30,2026-12-17,True,383.18639999999994,0.1647026614035501,0.3332595332361176
OT-18730,Consumer,Central,5,3818.624,-925.1203,51,2024-04-20,2026-10-26,True,763.7248,0.16413357459958655,-0.31650030167656845
RO-19780,Consumer,West,7,3815.478,-1262.5716,48,2024-05-12,2026-11-25,True,545.0682857142857,0.1639983520100647,-0.431948463662799
MC-17845,Consumer,South,7,3805.714,698.4174,45,2023-07-05,2026-12-29,True,543.6734285714285,0.16357867198333512,0.23894116018875017
MM-17920,Consumer,East,11,3794.08,82.12499999999997,68,2023-01-13,2026-12-23,True,344.91636363636366,0.16307861489290368,0.028096440295589855
CA-11965,Corporate,Central,6,3789.7228,1143.3817000000001,29,2023-01-26,2026-09-25,True,631.6204666666666,0.1628913320362398,0.391171454114095
MG-17650,Home Office,West,7,3785.276,341.898,57,2023-08-09,2026-12-01,True,540.7537142857143,0.16270019795770013,0.1169694580722263
MD-17350,Consumer,East,7,3766.382,-241.94999999999985,64,2023-11-05,2026-09-04,True,538.0545714285714,0.16188808873760288,-0.08277544876125374
JK-15625,Consumer,South,7,3760.0280000000002,750.9484999999999,44,2023-05-31,2026-10-30,True,537.1468571428571,0.16161497865056482,0.25691299476788754
SC-20260,Corporate,West,12,3756.513,679.0074,71,2023-04-06,2026-11-14,True,313.04275,0.1614638955602376,0.23230064991614863
JK-16090,Consumer,South,3,3747.668,586.6625,43,2024-04-21,2026-12-02,True,1249.2226666666668,0.1610837163471668,0.20070779792890703
FM-14290,Home Office,West,9,3736.1980000000003,198.1095,79,2023-08-26,2026-11-24,True,415.13311111111113,0.1605907083682044,0.06777682482482997
HG-15025,Consumer,Central,7,3690.284,804.6112999999999,38,2023-10-14,2026-12-24,True,527.1834285714286,0.15861721505119664,0.27527200428136306
BP-11185,Corporate,South,9,3675.861,363.5991,69,2024-03-24,2026-12-29,True,408.429,0.15799728008340463,0.1243937948819508
DB-13405,Consumer,East,8,3674.684,1221.0182,100,2023-08-08,2026-08-08,True,459.3355,0.1579466898138982,0.4177322977915203
LP-17095,Consumer,East,7,3653.399,338.4454,52,2025-06-06,2026-12-21,True,521.9141428571428,0.15703180970646888,0.11578826148453006
CS-12400,Home Office,West,9,3651.8585000000003,-342.8033000000001,47,2023-09-26,2026-12-28,True,405.7620555555556,0.15696559533928567,-0.11727917749261717
EB-13705,Corporate,West,9,3644.978,13.621500000000001,55,2023-07-08,2026-11-12,True,404.99755555555555,0.15666985502548872,0.004660160261630166
JP-15520,Consumer,South,7,3635.594,757.1801999999999,63,2023-08-22,2026-12-22,True,519.3705714285715,0.15626650830582153,0.2590449714740066
SZ-20035,Home Office,Central,11,3625.329,366.4303,69,2023-09-07,2026-11-25,True,329.57536363636365,0.15582529410320176,0.12536239934788534
RH-19495,Consumer,East,5,3621.376,563.7877,38,2023-08-23,2026-11-28,True,724.2752,0.1556553847273658,0.19288191722907677
TB-21175,Corporate,Central,4,3589.296,829.1635,36,2023-12-08,2026-11-02,True,897.324,0.1542765097522033,0.28367175370511205
GM-14440,Consumer,South,7,3582.82,347.266,43,2023-03-21,2026-10-08,True,511.8314285714286,0.15399815581395046,0.11880594746652433
DL-13495,Corporate,Central,8,3539.322,-52.7879999999999,33,2024-12-25,2026-10-15,True,442.41525,0.15212850794394997,-0.01805972469191592
ES-14020,Consumer,West,5,3510.458,1003.2935,31,2023-09-20,2026-11-20,True,702.0916,0.1508878643253998,0.34324476008162425
RW-19690,Consumer,South,5,3495.646,707.5503,61,2025-05-30,2026-10-12,True,699.1292000000001,0.15025120920906235,0.2420656896204164
AG-10675,Consumer,Central,7,3489.0396,-246.42570000000003,54,2024-05-07,2026-09-24,True,498.4342285714286,0.14996725036754385,-0.08430666626908909
ED-13885,Home Office,West,8,3484.92,670.4435,54,2023-08-09,2026-08-17,True,435.615,0.14979018012603262,0.22937078562333396
PW-19030,Corporate,West,10,3454.916,803.8169,48,2023-05-16,2026-11-14,True,345.4916,0.1485005365862953,0.2750002257465587
SF-20200,Consumer,Central,9,3422.786,286.9046,74,2023-12-23,2026-11-01,True,380.30955555555556,0.1471195124917825,0.09815522635531315
FC-14245,Home Office,East,7,3418.742,1217.1662000000001,50,2024-06-13,2026-10-21,True,488.39171428571433,0.146945691718729,0.416414459276834
SH-19975,Corporate,West,13,3406.8395,558.474,113,2023-12-10,2026-12-01,True,262.0645769230769,0.1464340938573864,0.19106400484187833
SG-20080,Consumer,West,3,3406.581,570.438,30,2024-10-31,2026-12-22,True,1135.527,0.14642298291034525,0.19515710452767968
TS-21655,Consumer,Central,5,3368.094,220.9163,52,2024-02-06,2026-05-06,True,673.6188,0.14476871978163336,0.07557944150103647
SC-20020,Consumer,Central,5,3362.9636,-317.0508,62,2023-03-03,2024-11-10,True,672.59272,0.1445482029433362,-0.10846878384010963
VP-21760,Corporate,West,7,3360.526,-1018.7768,65,2023-09-06,2026-10-16,True,480.07514285714285,0.1444434290767696,-0.34854187562535277
DJ-13630,Consumer,West,3,3356.398,731.5644,43,2024-12-14,2026-12-18,True,1118.7993333333334,0.14426599778320756,0.2502813453513427
BP-11095,Corporate,Central,14,3350.874,702.9641999999999,85,2023-06-07,2026-12-13,True,239.34814285714285,0.14402856307738468,0.24049670228599196
DV-13465,Consumer,Central,6,3341.587,353.2127,62,2023-06-22,2026-12-01,True,556.9311666666666,0.1436293856492571,0.12084042054422034
SF-20965,Corporate,West,9,3336.535,539.9352,66,2023-10-21,2026-11-12,True,370.7261111111111,0.1434122386301012,0.18472154776605632
DC-12850,Consumer,Central,9,3336.168,-1441.6313,64,2023-07-05,2026-11-23,True,370.68533333333335,0.1433964640940699,-0.4932080091166345
BD-11605,Consumer,West,9,3332.8709999999996,655.7103000000001,84,2023-01-13,2026-09-24,True,370.31899999999996,0.14325475116411007,0.22433029278725505
AP-10915,Consumer,West,10,3323.556,579.3113,102,2023-08-23,2026-09-23,True,332.3556,0.1428543702291463,0.1981928201279823
DK-13375,Consumer,East,8,3318.486,377.0798999999999,77,2023-09-07,2026-12-11,True,414.81075,0.1426364495270243,0.12900581914175943
KH-16330,Corporate,East,8,3312.864,454.7870999999999,70,2023-04-01,2026-11-20,True,414.108,0.14239480254727482,0.15559085056139368
RF-19345,Corporate,East,8,3309.1499999999996,633.7072,67,2023-05-20,2025-12-05,True,413.64374999999995,0.14223516596193336,0.21680263634320154
RR-19525,Corporate,East,6,3302.2619999999997,721.6826,36,2023-09-09,2026-07-13,True,550.377,0.1419391032802339,0.24690060375362027
BS-11665,Consumer,East,3,3288.1099999999997,238.7368,47,2023-06-23,2025-05-27,True,1096.0366666666666,0.1413308165393206,0.08167615522143293
RW-19630,Corporate,Central,9,3279.746,698.8325,53,2023-06-28,2026-10-02,True,364.41622222222225,0.14097131185439984,0.23908317336825335
DL-12925,Consumer,South,6,3272.2,4.213200000000015,43,2023-09-09,2026-11-03,True,545.3666666666667,0.14064696676205019,0.0014414115342877279
DK-12835,Corporate,West,12,3256.48,881.1228,86,2023-03-26,2026-12-09,True,271.37333333333333,0.139971283638311,0.3014479652150133
AS-10090,Consumer,East,9,3255.31,64.5374,81,2023-09-22,2026-12-02,True,361.7011111111111,0.1399209942455136,0.02207940585610474
JO-15145,Corporate,South,9,3254.949,581.4044999999999,59,2023-01-06,2026-11-03,True,361.661,0.13990547760380434,0.1989089415140003
AH-10075,Corporate,West,10,3250.337,281.18899999999996,75,2023-11-16,2026-11-26,True,325.0337,0.13970724283493122,0.09619981674613842
HG-14965,Corporate,West,12,3247.642,-2797.9635,68,2023-09-20,2026-12-07,True,270.6368333333333,0.13959140530194922,-0.9572336612114417
LC-16960,Home Office,East,4,3246.6259999999997,299.48019999999997,30,2024-02-23,2025-10-20,True,811.6564999999999,0.13954773519675082,0.10245756540653043
EB-13750,Corporate,South,10,3236.314,-80.28599999999999,91,2024-03-12,2026-11-25,True,323.6314,0.13910450082194173,-0.027467285303765333
SR-20425,Home Office,Central,5,3233.481,-3333.9144,34,2023-06-14,2026-12-22,True,646.6962000000001,0.13898273171955286,-1.140592108252144
LW-16990,Corporate,West,6,3230.308,662.8339,38,2025-05-05,2026-11-27,True,538.3846666666667,0.13884634860558184,0.22676740453263905
RS-19420,Corporate,East,5,3221.29,633.4514,29,2023-08-05,2026-10-15,True,644.258,0.13845873343955892,0.21671512256021694
AS-10285,Corporate,Central,6,3214.236,354.62760000000003,39,2025-05-21,2026-12-11,True,535.706,0.1381555356816164,0.1213244832945915
MP-17470,Home Office,Central,7,3206.132,600.2873,77,2023-03-30,2025-01-11,True,458.01885714285714,0.13780720641731725,0.20536908717991892
CS-12355,Consumer,South,11,3202.1620000000003,831.9431999999999,74,2023-08-15,2026-12-24,True,291.1056363636364,0.1376365663409022,0.2846227390943315
BT-11680,Consumer,Central,7,3196.752,447.7484,88,2023-11-28,2026-12-10,True,456.6788571428571,0.13740403162719805,0.1531827846337399
DG-13300,Corporate,East,5,3195.818,562.7761,39,2023-11-01,2026-11-28,True,639.1636000000001,0.13736388607773417,0.19253583066587415
JL-15505,Consumer,Central,6,3173.874,591.7163,56,2023-11-14,2026-11-11,True,528.9789999999999,0.1364206805772677,0.20243679384934363
GM-14680,Consumer,West,6,3163.628,35.48649999999999,31,2023-05-10,2026-07-31,True,527.2713333333334,0.13598028304000104,0.012140570210647787
JM-15250,Consumer,East,6,3159.1220000000003,19.823500000000045,91,2025-03-29,2026-11-23,True,526.5203333333334,0.1357866044041506,0.006781976063313571
CK-12205,Consumer,East,13,3154.855,141.2831,122,2023-03-11,2026-11-21,True,242.68115384615385,0.13560319855879466,0.04833549082405909
KB-16240,Corporate,South,7,3152.6150000000002,763.9076,34,2023-03-31,2026-12-26,True,450.37357142857144,0.13550691801190054,0.2613465360699829
MS-17770,Consumer,South,9,3144.678,280.8584000000001,73,2023-07-04,2026-08-31,True,349.40866666666665,0.13516576680623144,0.09608671253716772
EH-14125,Home Office,West,14,3143.4829999999997,117.8102,84,2023-10-19,2026-10-19,True,224.53449999999998,0.1351144028537589,0.04030498935173822
RD-19900,Consumer,Central,9,3133.924,455.5291999999999,85,2023-04-05,2026-09-07,True,348.21377777777775,0.13470353421636555,0.15584473632508752
TN-21040,Home Office,West,7,3130.221,-692.0452,48,2023-10-10,2026-10-01,True,447.17442857142856,0.1345443704372812,-0.23676111590440851
SN-20710,Home Office,West,7,3127.9592,481.74989999999997,89,2023-05-06,2026-10-12,True,446.85131428571424,0.13444715287435033,0.1648153096226044
SG-20605,Consumer,Central,6,3124.8320000000003,463.2689999999999,49,2023-01-23,2026-09-13,True,520.8053333333334,0.13431273835370422,0.15849266117866204
KH-16360,Consumer,East,6,3100.612,528.2051,40,2023-04-29,2026-12-29,True,516.7686666666667,0.13327170494041135,0.18070846947916072
PG-18820,Consumer,West,13,3086.9069999999997,137.46130000000002,83,2023-05-09,2026-11-24,True,237.45438461538458,0.13268263132648986,0.0470279842728057
GM-14455,Home Office,Central,6,3078.6240000000003,793.2814000000001,54,2023-04-11,2026-12-14,True,513.104,0.1323266082149166,0.27139584161585323
EB-14110,Consumer,West,6,3071.126,184.7656,30,2024-04-13,2026-09-08,True,511.8543333333334,0.13200432627714329,0.0632116365184638
MG-18145,Consumer,Central,4,3061.543,-93.603,42,2023-03-29,2026-10-07,True,765.38575,0.1315924260624618,-0.03202327063608035
TG-21310,Consumer,South,5,3058.372,682.1704000000001,30,2024-03-09,2026-01-27,True,611.6744,0.13145612891326477,0.23338276913264733
KT-16465,Consumer,Central,7,3057.1,254.0031999999999,45,2023-09-08,2025-12-04,True,436.7285714285714,0.13140145531699274,0.08689906537216158
SS-20410,Consumer,Central,6,3056.807,-1010.9738,46,2023-05-30,2026-09-11,True,509.4678333333333,0.1313888614775999,-0.34587232891452796
SL-20155,Home Office,East,7,3053.012,527.9715000000001,30,2023-09-21,2026-10-21,True,436.14457142857145,0.13122574331891096,0.1806285507156533
AS-10045,Corporate,East,7,3050.692,-253.5746,48,2023-07-27,2026-10-03,True,435.81314285714285,0.13112602418105632,-0.08675243359973311
CA-12775,Consumer,East,7,3041.566,204.48950000000002,72,2023-06-28,2026-09-01,True,434.50942857142854,0.1307337669172367,0.06995953762952846
CS-11950,Consumer,West,11,3036.547,-126.42230000000002,68,2023-06-08,2026-12-05,True,276.0497272727273,0.13051803831685205,-0.04325134373188617
LS-16975,Home Office,Central,9,2988.674,262.63669999999996,63,2023-10-20,2026-12-10,True,332.0748888888889,0.12846034250369892,0.08985274107739114
MH-18025,Consumer,East,5,2984.948,476.90319999999997,31,2023-07-08,2026-11-11,True,596.9896,0.12830019012971342,0.16315716633882194
FA-14230,Corporate,West,7,2984.054,520.5229000000002,58,2023-09-19,2026-09-24,True,426.2934285714286,0.12826176387572977,0.1780802506220676
DB-13120,Corporate,South,7,2973.094,-1421.7692000000002,59,2024-05-01,2026-11-12,True,424.7277142857143,0.12779067691414062,-0.48641282729873453
NS-18640,Corporate,West,13,2964.823,-234.7714,113,2023-06-25,2026-07-09,True,228.0633076923077,0.1274351695912114,-0.0803195205261741
TM-21010,Consumer,Central,8,2955.226,573.3013,67,2023-02-21,2026-09-18,True,369.40325,0.12702266762311185,0.19613669098123657
CK-12325,Home Office,South,5,2945.321,261.2208999999998,46,2023-03-14,2026-09-01,True,589.0642,0.12659692707981432,0.0893683704208249
TH-21115,Corporate,East,4,2942.772,-252.5539,29,2023-09-23,2026-11-02,True,735.693,0.12648736497533525,-0.0864032337627808
LT-17110,Consumer,South,8,2936.252,320.973,63,2023-06-01,2026-11-26,True,367.0315,0.1262071198120541,0.1098106390380075
BC-11125,Home Office,West,9,2933.676,251.5974,60,2023-07-06,2026-06-11,True,325.964,0.12609639718312585,0.08607599790107326
JK-16120,Home Office,South,10,2932.484,122.65659999999997,49,2023-11-02,2026-09-04,True,293.2484,0.1260451621778143,0.04196303000012234
SW-20455,Consumer,East,7,2921.544,793.6548,18,2024-06-22,2026-07-21,True,417.3634285714285,0.1255749348639653,0.27152358847498714
ML-17410,Consumer,East,6,2921.5,-76.17550000000003,51,2023-11-14,2026-11-06,True,486.9166666666667,0.125573043638937,-0.026061009287509367
RD-19585,Consumer,South,10,2912.8940000000002,734.5158,73,2023-04-02,2026-07-03,True,291.2894,0.1252031372163607,0.2512910724002122
CY-12745,Corporate,Central,8,2900.026,60.646699999999925,43,2023-12-12,2026-10-31,True,362.50325,0.12465003986036349,0.020748327375032547
ND-18460,Corporate,South,6,2893.455,443.3367999999999,36,2023-02-06,2026-06-30,True,482.2425,0.124367602595345,0.15167349688934995
MT-17815,Consumer,West,6,2890.1389999999997,509.0068,31,2024-11-06,2026-11-11,True,481.6898333333333,0.12422507300003206,0.17414038558598785
BF-11020,Corporate,West,8,2888.506,302.02000000000004,78,2023-02-15,2026-10-17,True,361.06325,0.12415488276205078,0.10332647668887734
DS-13180,Corporate,East,9,2881.8128,163.69930000000002,68,2023-04-28,2026-12-07,True,320.2014222222222,0.12386719304934016,0.05600447621162685
PV-18985,Home Office,Central,5,2876.0460000000003,434.52840000000015,52,2023-07-12,2026-10-02,True,575.2092,0.12361932221995216,0.14865998474688824
IM-15055,Consumer,West,3,2872.63,975.7701,19,2023-01-23,2025-11-16,True,957.5433333333334,0.1234724943859386,0.3338285096727154
CC-12685,Consumer,South,4,2854.1150000000002,850.1591000000001,51,2023-03-22,2024-10-23,True,713.5287500000001,0.12267667549051677,0.29085472626974024
AW-10930,Home Office,Central,7,2852.9680000000003,-104.54860000000001,68,2023-07-14,2026-11-14,True,407.5668571428572,0.12262737469262053,-0.035767957356316674
EA-14035,Corporate,South,13,2846.705,-52.74059999999996,87,2023-09-13,2026-07-31,True,218.97730769230768,0.12235817600279998,-0.018043508298978213
LS-16945,Corporate,West,6,2845.27,-318.7737000000001,51,2024-04-25,2026-07-05,True,474.21166666666664,0.12229649627744593,-0.1090582189327766
DB-12970,Corporate,Central,5,2839.2272000000003,213.00289999999987,43,2023-11-12,2026-05-03,True,567.84544,0.12203676230924419,0.07287212496362247
JM-16195,Consumer,South,10,2833.9260000000004,754.1143999999999,74,2023-04-30,2026-11-03,True,283.3926,0.12180890407924637,0.25799610612657015
CV-12295,Consumer,Central,5,2830.628,493.0861,54,2023-03-28,2026-04-20,True,566.1256000000001,0.12166714816689954,0.1686936276314795
TS-21610,Consumer,East,7,2820.424,-294.69809999999995,44,2023-08-16,2026-11-05,True,402.9177142857143,0.12122855588988714,-0.10082152294519052
GH-14410,Home Office,West,9,2819.467,-576.8335,65,2023-07-09,2026-10-16,True,313.2741111111111,0.1211874217455221,-0.19734512016129235
BG-11035,Consumer,South,8,2798.948,-711.4274,35,2023-11-05,2026-12-02,True,349.8685,0.1203054661465396,-0.24339211529676386
TB-21625,Consumer,East,9,2797.6679999999997,379.8819999999998,60,2023-08-06,2026-11-30,True,310.852,0.1202504486911715,0.12996446797405498
RD-19660,Home Office,West,5,2786.632,835.7719999999999,23,2024-04-12,2026-09-07,True,557.3264,0.11977609506816989,0.2859326404715462
JC-15775,Consumer,South,9,2772.055,279.5692000000001,64,2023-09-14,2026-07-25,True,308.00611111111107,0.11914954081277888,0.09564565401870107
PF-19165,Consumer,Central,6,2770.0,196.8739,34,2023-09-20,2026-06-17,True,461.6666666666667,0.11906121200748092,0.06735410383086672
EB-13870,Consumer,Central,10,2767.219,261.5315,41,2023-05-05,2026-09-21,True,276.7219,0.11894167798921637,0.08947463226990637
CS-12250,Corporate,South,12,2754.216,738.3626,97,2023-01-13,2026-12-04,True,229.518,0.1183827780109733,0.2526071319013273
MM-18055,Consumer,West,8,2749.881,-520.3443000000001,73,2023-04-11,2026-10-30,True,343.735125,0.11819644936330094,-0.17801914834825575
KB-16585,Corporate,South,12,2744.742,579.3551,102,2023-04-04,2026-05-14,True,228.72850000000003,0.11797556287647554,0.19820780489614
LL-16840,Consumer,East,6,2741.2039999999997,560.0078,50,2023-04-29,2026-04-25,True,456.8673333333333,0.11782349119124717,0.19158874542179155
FM-14380,Consumer,Central,11,2731.996,218.0138,63,2024-07-12,2026-12-09,True,248.36327272727274,0.1174277093716931,0.07458644402209644
MC-17275,Consumer,West,8,2725.982,461.0014,54,2023-09-08,2026-10-15,True,340.74775,0.11716921329623714,0.15771687441440904
JL-15850,Consumer,Central,6,2725.256,779.9046,38,2023-07-22,2025-04-25,True,454.2093333333333,0.11713800808327055,0.26681939762746903
ML-17395,Corporate,West,9,2722.843,684.9162,72,2023-02-14,2026-10-22,True,302.5381111111111,0.11703429158342431,0.23432215672185433
AG-10270,Consumer,West,9,2720.386,792.4823,78,2023-05-13,2026-09-20,True,302.2651111111111,0.11692868385854982,0.2711224551264747
JK-15370,Consumer,South,8,2709.632,330.2838,72,2023-04-11,2026-11-16,True,338.704,0.11646645126868395,0.11299603126088942
JE-16165,Corporate,Central,3,2697.248,789.6476,34,2025-12-05,2026-12-10,True,899.0826666666667,0.1159341573879978,0.2701526532475596
BT-11530,Home Office,West,5,2684.4919999999997,409.4983,44,2023-05-21,2026-09-30,True,536.8983999999999,0.11538587405934529,0.14009673713358353
BO-11350,Corporate,Central,5,2682.728,278.77700000000004,43,2025-01-03,2026-08-15,True,536.5456,0.11531005312866616,0.09537462814348442
FO-14305,Consumer,South,10,2678.438,215.59689999999986,60,2023-06-09,2026-11-22,True,267.8438,0.1151256586884091,0.07375957904126947
NH-18610,Corporate,East,7,2673.29,760.1666,52,2023-03-02,2026-06-24,True,381.8985714285714,0.1149043853601006,0.2600666726526824
RB-19435,Consumer,West,8,2663.0860000000002,477.2399,66,2023-03-11,2026-12-11,True,332.88575000000003,0.11446579308308821,0.16327235746755894
EJ-14155,Consumer,West,5,2656.691,451.87549999999993,31,2023-03-03,2026-11-03,True,531.3381999999999,0.11419092071818283,0.154594739808704
DK-13090,Consumer,West,7,2650.557,536.3935,33,2024-03-02,2026-11-18,True,378.65099999999995,0.11392726675628613,0.18350986846505307
CA-12265,Consumer,West,9,2648.2872,279.6183,65,2023-03-25,2026-11-04,True,294.25413333333336,0.11382970533425922,0.09566245201222935
LC-17140,Consumer,East,9,2633.582,231.1252,62,2023-09-09,2026-12-17,True,292.6202222222222,0.113197640736854,0.07907208989474908
RA-19285,Consumer,Central,9,2617.906,546.0882,58,2023-12-13,2026-12-25,True,290.8784444444444,0.11252384883814308,0.18682659978601082
KN-16390,Corporate,East,9,2617.272,-151.1518,56,2023-12-02,2026-12-11,True,290.808,0.11249659800478108,-0.051711750676054075
SO-20335,Consumer,South,6,2602.5755,-81.08579999999998,52,2024-10-11,2026-12-01,True,433.76258333333334,0.11186490735414284,-0.027740911275739914
SU-20665,Home Office,Central,7,2595.364,763.4718999999999,61,2024-12-05,2026-12-10,True,370.76628571428574,0.11155493987024684,0.26119747525979364
HA-14920,Consumer,West,8,2584.158,99.1444999999998,72,2023-10-11,2026-12-10,True,323.01975,0.1110732792414541,0.033919117502418314
LC-16870,Consumer,West,8,2580.704,-188.2511,113,2024-05-03,2026-12-03,True,322.588,0.11092481807673431,-0.064404088788178
SC-20695,Corporate,Central,10,2576.408,611.8290999999999,66,2023-12-16,2026-10-02,True,257.6408,0.11074016574215519,0.20931774464845637
NS-18505,Consumer,Central,4,2575.863,-12.304000000000041,52,2025-11-24,2026-12-24,True,643.96575,0.11071674034123676,-0.004209419803920108
BT-11305,Home Office,West,5,2567.656,417.5918,33,2023-04-25,2026-01-28,True,513.5312,0.11036398389107596,0.14286566912180096
EM-13810,Corporate,West,5,2567.0099999999998,-133.8275000000001,23,2024-06-07,2026-08-20,True,513.4019999999999,0.11033621726906989,-0.04578479590451209
MZ-17515,Corporate,West,6,2564.906,787.7503,39,2023-04-04,2026-03-23,True,427.4843333333333,0.11024578232680861,0.2695035527766576
BS-11755,Consumer,East,7,2562.382,-113.29840000000011,45,2023-05-18,2026-12-29,True,366.0545714285714,0.11013729478200468,-0.03876142138430274
DE-13255,Home Office,East,5,2550.874,464.4714000000001,38,2023-08-22,2025-01-11,True,510.17479999999995,0.10964265347233607,0.15890402385520902
CC-12610,Corporate,South,7,2540.631,331.43399999999997,39,2023-08-27,2026-11-26,True,362.94728571428567,0.1092023848822304,0.11338953537812518
AC-10615,Corporate,East,5,2537.686,298.8273,59,2024-09-15,2026-12-24,True,507.53720000000004,0.10907580175249683,0.10223419656794303
CM-12160,Consumer,East,6,2533.314,-394.3686,23,2025-10-21,2026-12-04,True,422.219,0.10888788275650524,-0.13492059451269847
HF-14995,Consumer,West,7,2533.1639999999998,-13.876799999999976,70,2023-05-26,2026-12-09,True,361.8805714285714,0.10888143539845428,-0.004747502985617544
GZ-14545,Corporate,East,8,2529.11,860.6918000000001,38,2023-09-28,2026-07-26,True,316.13875,0.1087071848015307,0.2944581524700612
JB-16045,Home Office,West,5,2518.1150000000002,201.51850000000002,32,2024-05-03,2026-12-23,True,503.62300000000005,0.10823459345639633,0.06894310506796746
JS-16030,Consumer,East,6,2516.494,-311.25750000000005,70,2023-02-27,2026-12-02,True,419.4156666666667,0.1081649190070591,-0.10648679166276487
XP-21865,Consumer,Central,13,2503.156,675.9584,121,2023-01-20,2026-11-17,True,192.55046153846155,0.10759161992916892,0.2312575321510192
DJ-13510,Corporate,South,8,2501.688,345.2521,52,2023-08-17,2026-11-12,True,312.711,0.10752852178504366,0.11811695603746754
AH-10465,Consumer,Central,5,2495.3916,-196.12009999999998,35,2024-01-03,2026-05-14,True,499.07831999999996,0.10725788748349713,-0.06709621528663762
PO-18865,Consumer,West,7,2493.214,437.8533,54,2023-03-23,2026-12-30,True,356.1734285714286,0.10716428903755218,0.149797492866691
NZ-18565,Home Office,Central,9,2488.3100000000004,402.4236,77,2023-08-02,2026-10-06,True,276.47888888888895,0.10695350341167324,0.13767635495812894
MN-17935,Consumer,Central,6,2477.946,290.8227,36,2023-02-16,2026-11-26,True,412.991,0.1065080339527398,0.0994956788694337
BP-11290,Consumer,Central,7,2475.157,-319.06370000000004,51,2023-10-03,2026-12-18,True,353.5938571428572,0.10638815607537924,-0.10915743315117196
CC-12145,Consumer,West,7,2471.65,392.2825,31,2023-07-20,2026-09-15,True,353.09285714285716,0.10623741684414809,0.1342069021644412
NC-18340,Consumer,Central,5,2461.404,580.3075,54,2023-03-30,2026-05-20,True,492.2808,0.10579701930688143,0.19853363807407023
FM-14215,Corporate,South,10,2456.638,249.6808,48,2023-03-11,2026-12-23,True,245.66379999999998,0.10559216525040935,0.08542029455287811
MH-17455,Consumer,East,8,2456.1820000000002,484.7733,45,2023-07-11,2026-10-06,True,307.02275000000003,0.10557256528193448,0.1658496691670755
BS-11590,Corporate,East,6,2454.928,381.7807,41,2023-01-14,2026-11-25,True,409.1546666666666,0.10551866536862856,0.13061404741014926
VM-21685,Home Office,South,7,2454.866,513.5269,37,2023-04-07,2026-11-06,True,350.69514285714286,0.10551600046063417,0.17568679313277744
MA-17995,Home Office,West,6,2453.284,280.78220000000005,42,2023-09-20,2026-06-27,True,408.8806666666667,0.10544800232439018,0.09606064314598933
MC-17590,Corporate,Central,6,2426.067,288.98409999999996,47,2023-05-20,2026-11-09,True,404.3445,0.10427815069723942,0.09886666072480693
TH-21100,Consumer,West,5,2422.824,-135.21249999999998,29,2023-09-27,2026-01-20,True,484.5648,0.10413875881617797,-0.046258629326848634
MH-17290,Home Office,West,6,2394.025,28.76120000000002,55,2023-04-26,2026-09-02,True,399.00416666666666,0.10290090905278322,0.009839724062459906
DF-13135,Consumer,West,3,2390.534,-259.3097,23,2023-10-04,2025-01-30,True,796.8446666666667,0.10275085753974418,-0.08871451450979995
CK-12595,Consumer,West,11,2372.75,497.7098,108,2023-12-26,2026-11-17,True,215.70454545454547,0.10198645876922396,0.17027547860249587
JF-15415,Consumer,Central,6,2371.4480000000003,635.6376,69,2023-06-17,2026-12-28,True,395.2413333333334,0.10193049570134174,0.21746306091972034
CV-12805,Corporate,Central,9,2370.3136,98.99749999999997,62,2025-05-09,2026-12-25,True,263.36817777777776,0.10188173648152177,0.033868826157231746
NR-18550,Consumer,Central,5,2367.277,-25.148800000000016,37,2023-06-07,2026-06-03,True,473.4554,0.10175121616513842,-0.008603857019247865
JG-15115,Consumer,West,3,2358.676,684.1911,20,2023-09-21,2024-12-03,True,786.2253333333333,0.10138152465449712,0.23407408696406642
AG-10495,Corporate,South,8,2356.855,295.6668,93,2024-01-04,2026-10-13,True,294.606875,0.10130325372775864,0.10115293264643056
CL-12700,Home Office,West,5,2353.5860000000002,229.00989999999987,34,2025-04-24,2026-09-16,True,470.71720000000005,0.10116274430463502,0.07834840770105331
MG-17680,Home Office,East,4,2350.188,25.888600000000004,25,2023-10-22,2026-09-29,True,587.547,0.10101669015358758,0.008856955911554434
RF-19735,Consumer,South,7,2341.2960000000003,711.6168,53,2023-08-06,2026-10-02,True,334.4708571428572,0.10063449076832746,0.24345691244491585
EM-13825,Corporate,South,8,2339.598,682.5541999999999,57,2023-12-02,2026-11-05,True,292.44975,0.10056150667519075,0.23351407401892363
DB-13210,Consumer,Central,10,2332.577,169.9679,75,2024-03-22,2026-12-21,True,233.25770000000003,0.10025972733601943,0.05814907707174171
CM-12235,Consumer,South,5,2305.712,365.0387,28,2025-05-01,2025-12-10,True,461.1424,0.0991050055090949,0.12488630794678526
MK-17905,Corporate,Central,8,2302.368,-405.3559,73,2023-11-18,2026-12-02,True,287.796,0.09896127240694577,-0.13867954755330408
