product_id,product_name,category,sub_category,total_sales,total_profit,total_quantity,order_count,avg_discount,profit_margin,revenue_contribution_pct,profit_contribution_pct
OFF-ST-10000675,"File Shuttle II and Handi-File, Black",Office Supplies,Storage,1125.148,260.953,34,7,0.05714285714285715,0.2319277108433735,0.04836154677537658,0.08927671701010731
TEC-PH-10001051,HTC One,Technology,Phones,1119.888,125.9874,14,4,0.2,0.1125,0.048135459419723386,0.043102556616092524
TEC-PH-10002170,ClearSounds CSC500 Amplified Spirit Phone Corded phone,Technology,Phones,1119.84,162.3768,19,6,0.13333333333333333,0.14500000000000002,0.04813339626514708,0.05555202516394443
FUR-BO-10001519,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Furniture,Bookcases,1119.195,147.0942,22,5,0.16999999999999998,0.13142857142857145,0.04810567262552801,0.050323572701705385
OFF-ST-10000532,Advantus Rolling Drawer Organizers,Office Supplies,Storage,1115.92,233.18880000000001,31,6,0.10000000000000002,0.20896551724137932,0.047964905308082346,0.07977808458813086
FUR-FU-10000723,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Furniture,Furnishings,1115.6399999999999,-125.1996,33,9,0.17777777777777776,-0.11222222222222224,0.04795287023972058,-0.042833036060051545
OFF-AR-10002671,"Hunt BOSTON Model 1606 High-Volume Electric Pencil Sharpener, Beige",Office Supplies,Art,1113.024,111.3024,8,1,0.2,0.10000000000000002,0.047840428315312065,0.03807855386734687
TEC-PH-10002726,netTALK DUO VoIP Telephone Service,Technology,Phones,1112.788,430.418,26,7,0.17142857142857146,0.3867924528301887,0.04783028447197858,0.14725374294243165
TEC-AC-10004353,Hypercom P1300 Pinpad,Technology,Accessories,1108.8,275.31,21,7,0.17142857142857146,0.24829545454545457,0.04765887071259742,0.09418850505666784
OFF-PA-10000474,Easy-staple paper,Office Supplies,Paper,1105.7279999999998,467.0992,34,12,0.08333333333333333,0.4224358974358975,0.047526828819714026,0.159803041521069
OFF-PA-10001125,Xerox 1988,Office Supplies,Paper,1102.888,404.289,41,9,0.1111111111111111,0.3665730337078652,0.0474047588406161,0.13831454186500738
OFF-BI-10000977,Ibico Plastic Spiral Binding Combs,Office Supplies,Binders,1100.48,328.928,47,13,0.33076923076923076,0.29889502762430936,0.04730125725270491,0.11253218768399129
OFF-BI-10004593,Ibico Laser Imprintable Binding System Covers,Office Supplies,Binders,1100.4,138.336,34,8,0.3625,0.12571428571428572,0.04729781866174441,0.04732723488256585
OFF-PA-10003302,Xerox 1906,Office Supplies,Paper,1098.6399999999999,497.5776,32,7,0.05714285714285715,0.4529032258064517,0.047222169660613295,0.17023025060362737
OFF-PA-10004071,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Office Supplies,Paper,1098.504,492.6624,21,10,0.06000000000000001,0.44848484848484854,0.04721632405598044,0.1685486722372239
OFF-PA-10000806,Xerox 1934,Office Supplies,Paper,1097.2079999999999,526.212,20,5,0.04,0.4795918367346939,0.047160618882420256,0.18002659410438884
OFF-BI-10004224,Catalog Binders with Expanding Posts,Office Supplies,Binders,1089.936,-242.20800000000003,36,8,0.5125,-0.22222222222222227,0.04684805096411036,-0.08286371520382625
FUR-TA-10004152,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",Furniture,Tables,1088.64,-104.832,16,5,0.32,-0.09629629629629628,0.046792345790550194,-0.035864913595948573
TEC-AC-10004568,Maxell LTO Ultrium - 800 GB,Technology,Accessories,1086.012,156.46409999999997,41,8,0.07500000000000001,0.1440721649484536,0.0466793880774976,0.053529184098060296
OFF-BI-10002735,GBC Prestige Therm-A-Bind Covers,Office Supplies,Binders,1073.903,364.7153,39,10,0.16999999999999998,0.33961661341853033,0.04615891435323819,0.1247756669873747
OFF-ST-10001418,Carina Media Storage Towers in Natural & Black,Office Supplies,Storage,1073.248,-121.96000000000001,20,5,0.12000000000000002,-0.11363636363636363,0.04613076088974906,-0.04172471060517675
OFF-AR-10001953,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Office Supplies,Art,1073.112,206.2662,27,7,0.1142857142857143,0.19221311475409836,0.046124915285116204,0.07056737867029769
OFF-ST-10000877,Recycled Steel Personal File for Standard File Folders,Office Supplies,Storage,1072.626,254.334,20,4,0.05,0.2371134020618557,0.04610402584503113,0.08701223800473123
FUR-BO-10004690,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,Furniture,Bookcases,1072.344,-78.36359999999999,9,2,0.15,-0.07307692307692307,0.04609190481189535,-0.02680959767120226
TEC-PH-10002398,AT&T 1070 Corded Phone,Technology,Phones,1070.304,133.788,12,3,0.20000000000000004,0.125,0.04600422074240248,0.04577128224373062
FUR-BO-10000330,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",Furniture,Bookcases,1064.624,24.19600000000004,10,3,0.09999999999999999,0.022727272727272766,0.04576008078420663,0.008277886994119861
OFF-ST-10003692,Recycled Steel Personal File for Hanging File Folders,Office Supplies,Storage,1053.032,151.65949999999998,21,6,0.10000000000000002,0.14402173913043478,0.04526182895402948,0.05188544398184488
OFF-ST-10003282,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",Office Supplies,Storage,1051.776,277.2864,18,4,0.05,0.2636363636363636,0.04520784307594955,0.09486466706093212
FUR-FU-10002253,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",Furniture,Furnishings,1047.7359999999999,340.5142,27,7,0.1142857142857143,0.32500000000000007,0.04503419423244405,0.11649603519148306
OFF-AP-10004540,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",Office Supplies,Appliances,1042.08,291.7824,13,4,0.0,0.28,0.04479108585153636,0.09982400950872354
FUR-FU-10004091,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Furniture,Furnishings,1042.068,294.3138,27,6,0.16666666666666666,0.28243243243243243,0.04479057006289228,0.10069004699991692
TEC-AC-10000580,Logitech G13 Programmable Gameboard with LCD Display,Technology,Accessories,1039.87,43.194599999999994,14,4,0.1,0.04153846153846154,0.04469609477625241,0.014777649923797698
TEC-MA-10004552,Star Micronics TSP100 TSP143LAN Receipt Printer,Technology,Machines,1035.8,269.308,4,1,0.0,0.26,0.044521156461136725,0.09213511285387782
OFF-AP-10001564,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,Office Supplies,Appliances,1023.3520000000001,-9.303200000000004,6,3,0.26666666666666666,-0.009090909090909094,0.04398611170768218,-0.0031827921261239787
OFF-PA-10000482,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",Office Supplies,Paper,1016.7919999999999,453.7624,28,6,0.03333333333333333,0.44626865671641797,0.04370414724892077,0.15524028225246353
FUR-BO-10001918,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",Furniture,Bookcases,1014.174,-418.548,10,3,0.2833333333333333,-0.41269841269841273,0.04359161935973825,-0.14319280234811016
FUR-FU-10004017,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",Furniture,Furnishings,1010.7819999999999,150.542,10,4,0.05,0.14893617021276598,0.043445823103012836,0.05150312712302818
TEC-MA-10002937,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",Technology,Machines,1007.979,43.1991,3,1,0.3,0.04285714285714286,0.04332534347223416,0.014779189454772801
TEC-AC-10002942,WD My Passport Ultra 1TB Portable External Hard Drive,Technology,Accessories,1007.4,33.809999999999924,17,6,0.16666666666666666,0.03356164383561636,0.0433004566701575,0.011567009392924094
FUR-TA-10000849,Bevis Rectangular Conference Tables,Furniture,Tables,1007.262,-586.8396,13,4,0.475,-0.582608695652174,0.04329452510075063,-0.20076838702572714
TEC-AC-10003832,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,Technology,Accessories,1007.152,342.56419999999997,34,9,0.08888888888888889,0.3401315789473684,0.043289797038179936,0.1171973770801401
FUR-FU-10004904,"Eldon ""L"" Workstation Diamond Chairmat",Furniture,Furnishings,1002.936,-267.44960000000003,19,4,0.3,-0.26666666666666666,0.04310858329456133,-0.09149932077296065
FUR-FU-10000747,Tenex B1-RE Series Chair Mats for Low Pile Carpets,Furniture,Furnishings,1002.3639999999999,124.60579999999996,23,7,0.028571428571428574,0.12431192660550455,0.043083997369193716,0.042629886394937117
TEC-PH-10001918,Nortel Business Series Terminal T7208 Digital phone,Technology,Phones,1000.7280000000001,100.0728,9,3,0.20000000000000004,0.09999999999999999,0.0430136781840514,0.034236705636681956
OFF-BI-10001634,Wilson Jones Active Use Binders,Office Supplies,Binders,987.404,138.8902,34,8,0.33749999999999997,0.14066197827839466,0.042440980859579314,0.047516836675099365
OFF-ST-10000604,Home/Office Personal File Carts,Office Supplies,Storage,980.232,198.132,30,7,0.028571428571428574,0.2021276595744681,0.04213271117997005,0.06778452247970547
OFF-PA-10003641,Xerox 1909,Office Supplies,Paper,970.784,400.976,40,9,0.08888888888888889,0.41304347826086957,0.04172661358753443,0.13718110494933872
FUR-CH-10003761,Global Italian Leather Office Chair,Furniture,Chairs,969.252,204.3288,8,2,0.15,0.21081081081081082,0.04166076457064075,0.06990455926781763
FUR-CH-10001802,Hon Every-Day Chair Series Swivel Task Chairs,Furniture,Chairs,967.84,12.097999999999992,10,3,0.19999999999999998,0.012499999999999992,0.041600073440187846,0.00413894349705992
OFF-PA-10001815,Xerox 1885,Office Supplies,Paper,960.8,461.184,20,5,0.0,0.48000000000000004,0.041297477435663414,0.1577793451601987
OFF-PA-10001497,Xerox 1914,Office Supplies,Paper,956.304,423.74159999999995,19,5,0.08,0.443103448275862,0.04110422862368304,0.14496962636417318
OFF-ST-10001713,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",Office Supplies,Storage,953.82,-63.588000000000015,20,6,0.10000000000000002,-0.06666666666666668,0.04099746037435937,-0.021754599032157918
OFF-AP-10001563,Belkin Premiere Surge Master II 8-outlet surge protector,Office Supplies,Appliances,952.168,55.38119999999989,26,7,0.27142857142857146,0.058163265306122335,0.04092645347102494,0.018946905075167348
FUR-FU-10003553,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",Furniture,Furnishings,949.026,247.57199999999997,17,5,0.2,0.2608695652173913,0.04079140281105111,0.08469883612614641
OFF-AP-10001271,Eureka The Boss Cordless Rechargeable Stick Vac,Office Supplies,Appliances,948.228,241.1354,19,6,0.03333333333333333,0.25430107526881723,0.04075710286622008,0.0824967594429611
OFF-EN-10001453,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",Office Supplies,Envelopes,939.092,421.9816,16,5,0.04,0.4493506493506494,0.04036441577853042,0.14436749869391152
OFF-AP-10003287,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,Office Supplies,Appliances,937.8480000000001,130.4832,22,6,0.23333333333333336,0.1391304347826087,0.04031094568909458,0.04464065069561658
OFF-ST-10001476,Steel Personal Filing/Posting Tote,Office Supplies,Storage,937.4639999999999,185.7173,29,5,0.08,0.19810606060606062,0.04029444045248415,0.0635372302137979
FUR-BO-10001601,"Sauder Mission Library with Doors, Fruitwood Finish",Furniture,Bookcases,935.1972,-125.74080000000001,10,3,0.26333333333333336,-0.13445378151260506,0.04019700797761824,-0.043018190318657
OFF-AP-10002578,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",Office Supplies,Appliances,929.48,169.2632,21,7,0.14285714285714285,0.18210526315789474,0.03995126907462576,0.05790798652104094
TEC-AC-10001767,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,Technology,Accessories,927.768,37.9905,25,6,0.10000000000000002,0.040948275862068964,0.03987768322807096,0.012997233668792777
FUR-FU-10002501,Nu-Dell Executive Frame,Furniture,Furnishings,924.736,285.6472,84,11,0.08333333333333333,0.3088959443560108,0.03974736063066782,0.09772504718907053
FUR-CH-10003956,Novimex High-Tech Fabric Mesh Task Chair,Furniture,Chairs,922.74,-133.4424000000001,16,4,0.15000000000000002,-0.14461538461538473,0.03966156778620323,-0.045653046264842914
FUR-TA-10004442,Riverside Furniture Stanwyck Manor Table Series,Furniture,Tables,917.9200000000001,-415.9325,5,3,0.3666666666666667,-0.45312499999999994,0.03945439268083281,-0.14229799273358212
TEC-MA-10002859,Ativa MDM8000 8-Sheet Micro-Cut Shredder,Technology,Machines,917.8979999999999,393.2563,11,2,0.1,0.42843137254901964,0.03945344706831867,0.134540056667453
TEC-PH-10003885,Cisco SPA508G,Technology,Phones,910.662,207.86849999999998,15,5,0.12000000000000002,0.22826086956521738,0.039142426515941006,0.07111555433283193
OFF-PA-10000357,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",Office Supplies,Paper,909.9780000000001,408.2604,24,6,0.10000000000000002,0.4486486486486486,0.039113026563228695,0.13967322926823303
TEC-PH-10000215,Plantronics Cordless Phone Headset with In-line Volume - M214C,Technology,Phones,908.7,219.83550000000002,27,6,0.03333333333333333,0.24192307692307694,0.03905809507263462,0.0752096803726167
TEC-PH-10002262,LG Electronics Tone+ HBS-730 Bluetooth Headset,Technology,Phones,904.552,133.3024,18,4,0.15000000000000002,0.1473684210526316,0.03887980413133245,0.04560514974561752
FUR-CH-10002304,"Global Stack Chair without Arms, Black",Furniture,Chairs,901.5060000000001,44.166,44,7,0.17142857142857143,0.04899135446685878,0.03874887978051123,0.015109983343622794
OFF-BI-10001670,Vinyl Sectional Post Binders,Office Supplies,Binders,901.03,147.03,40,11,0.41818181818181815,0.16317991631799164,0.03872842016429622,0.05030160872646061
TEC-AC-10000158,Sony 64GB Class 10 Micro SDHC R40 Memory Card,Technology,Accessories,899.75,132.0833,27,9,0.06666666666666668,0.1468,0.03867340270892814,0.04518807369856299
OFF-ST-10003442,Eldon Portable Mobile Manager,Office Supplies,Storage,899.304,197.3944,34,9,0.06666666666666668,0.21949685534591196,0.03865423256432333,0.06753217624698672
OFF-AP-10004336,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",Office Supplies,Appliances,895.856,163.3668,20,8,0.125,0.18235832544516084,0.03850602929392557,0.05589072197846662
TEC-AC-10000358,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,Technology,Accessories,888.966,196.02839999999998,24,6,0.03333333333333333,0.22051282051282048,0.03820988064745209,0.06706484306654499
TEC-AC-10002323,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,Technology,Accessories,884.0,38.012,44,11,0.10909090909090911,0.043000000000000003,0.03799643011357875,0.013004589205673815
TEC-PH-10001433,Cisco Small Business SPA 502G VoIP phone,Technology,Phones,882.102,58.4649,11,4,0.25,0.06627906976744186,0.037914849543040766,0.020001894334704805
FUR-CH-10001797,"Safco Chair Connectors, 6/Carton",Furniture,Chairs,881.192,170.85119999999998,26,4,0.15,0.19388646288209604,0.03787573557086503,0.05845126989625428
OFF-PA-10002254,Xerox 1883,Office Supplies,Paper,881.092,354.0196,37,7,0.05714285714285715,0.40179640718562876,0.037871437332164394,0.12111647555395565
OFF-PA-10003039,Xerox 1960,Office Supplies,Paper,879.832,334.584,32,6,0.10000000000000002,0.38028169014084506,0.037817279524536444,0.11446720706069578
OFF-AR-10003373,"Boston School Pro Electric Pencil Sharpener, 1670",Office Supplies,Art,873.636,149.9432,32,7,0.1142857142857143,0.17163120567375886,0.03755096065464534,0.05129826686794143
OFF-ST-10003479,"Eldon Base for stackable storage shelf, platinum",Office Supplies,Storage,872.256,-52.569000000000045,25,7,0.08571428571428573,-0.0602678571428572,0.03749164496057664,-0.017984800851127733
OFF-AP-10004708,Fellowes Superior 10 Outlet Split Surge Protector,Office Supplies,Appliances,867.768,57.089999999999996,30,9,0.2666666666666667,0.06578947368421052,0.03729874000769231,0.01953151630411233
FUR-FU-10001290,Executive Impressions Supervisor Wall Clock,Furniture,Furnishings,867.2599999999999,266.072,21,4,0.05,0.3067961165048544,0.0372769049550931,0.0910280190237831
OFF-PA-10001144,Xerox 1913,Office Supplies,Paper,865.4879999999999,375.0448,17,5,0.04,0.43333333333333335,0.03720074016531792,0.12830957481122
OFF-PA-10000552,Xerox 200,Office Supplies,Paper,860.22,398.41130000000004,17,7,0.08571428571428573,0.46315047313477953,0.03697430895056868,0.1363036749289296
OFF-ST-10003123,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,Office Supplies,Storage,858.8820000000001,201.07160000000002,26,10,0.02,0.23410852713178296,0.03691679851675424,0.06879021253624022
FUR-BO-10004409,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",Furniture,Bookcases,858.858,-9.937200000000004,17,6,0.245,-0.011570247933884304,0.03691576693946608,-0.0033996949346159606
OFF-PA-10000062,Green Bar Computer Printout Paper,Office Supplies,Paper,857.376,380.8728,17,5,0.04,0.4442307692307692,0.03685206704192273,0.13030343848297277
FUR-BO-10000711,"Hon Metal Bookcases, Gray",Furniture,Bookcases,851.76,229.9752,12,2,0.0,0.27,0.03661067795649529,0.07867865420111218
OFF-ST-10003994,"Belkin 19"" Center-Weighted Shelf, Gray",Office Supplies,Storage,849.3119999999999,-47.184,16,4,0.1,-0.05555555555555556,0.036505457073103834,-0.01614249545092374
TEC-PH-10004093,Panasonic Kx-TS550,Technology,Phones,846.216,95.1993,23,7,0.2,0.11249999999999999,0.0363723836029323,0.03256939359064777
TEC-PH-10002115,Plantronics 81402,Technology,Phones,844.6719999999999,112.18299999999999,15,4,0.15000000000000002,0.1328125,0.036306018797394556,0.03837982297327437
OFF-BI-10001543,GBC VeloBinder Manual Binding System,Office Supplies,Binders,842.1659999999999,280.72200000000004,30,8,0.27499999999999997,0.3333333333333334,0.03619830493555674,0.09604004764272243
OFF-BI-10002133,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",Office Supplies,Binders,834.6,-82.17599999999999,42,8,0.5125,-0.09846153846153845,0.035873100195466995,-0.02811388831330767
TEC-PH-10003555,Motorola HK250 Universal Bluetooth Headset,Technology,Phones,832.238,-91.50019999999998,41,9,0.13333333333333336,-0.10994475138121544,0.03577157579735809,-0.031303864917315447
OFF-PA-10002377,Xerox 1916,Office Supplies,Paper,831.98,342.58,20,7,0.14285714285714285,0.4117647058823529,0.03576048634151046,0.11720278254445267
FUR-TA-10001857,Balt Solid Wood Rectangular Table,Furniture,Tables,828.0965,-216.2545,11,4,0.2625,-0.2611464968152866,0.03559356424157145,-0.07398455583443092
FUR-BO-10000112,"Bush Birmingham Collection Bookcase, Dark Cherry",Furniture,Bookcases,825.174,-117.882,9,1,0.3,-0.14285714285714288,0.03546794821554551,-0.04032955342374094
OFF-AP-10002439,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Office Supplies,Appliances,823.252,-17.03280000000001,16,3,0.3333333333333333,-0.020689655172413807,0.03538533606771938,-0.005827227376154927
FUR-FU-10001185,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",Furniture,Furnishings,822.738,311.7744,28,5,0.04,0.37894736842105264,0.03536324312079814,0.10666363245410476
FUR-CH-10004540,Global Chrome Stack Chair,Furniture,Chairs,815.864,15.0832,32,6,0.26666666666666666,0.018487394957983194,0.03506778219251676,0.005160234134142357
OFF-AP-10001391,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,Office Supplies,Appliances,812.1600000000001,235.52639999999997,9,2,0.0,0.2899999999999999,0.034908575431045384,0.08057781961199655
TEC-PH-10002538,Grandstream GXP1160 VoIP phone,Technology,Phones,803.692,157.70559999999998,24,6,0.10000000000000002,0.19622641509433958,0.03454460057787594,0.053953923588190886
FUR-CH-10004754,"Global Stack Chair with Arms, Black",Furniture,Chairs,803.464,125.0166,31,7,0.14285714285714285,0.15559701492537312,0.034534800593638504,0.04277042846706411
FUR-BO-10003894,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",Furniture,Bookcases,802.074,106.47,14,3,0.19999999999999998,0.13274336283185842,0.03447505507569972,0.03642530287088527
TEC-AC-10001714,Logitech MX Performance Wireless Mouse,Technology,Accessories,789.822,211.8159,23,7,0.1142857142857143,0.2681818181818182,0.03394843487009841,0.07246603090419036
FUR-FU-10003930,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,Furniture,Furnishings,786.9,147.9372,14,2,0.4,0.188,0.03382284033526597,0.05061197817104094
OFF-EN-10003055,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",Office Supplies,Envelopes,783.608,299.85,22,7,0.08571428571428573,0.38265306122448983,0.033681342317241195,0.10258408064088428
OFF-BI-10001524,GBC Premium Transparent Covers with Diagonal Lined Pattern,Office Supplies,Binders,780.456,49.51280000000001,67,14,0.39999999999999997,0.06344086021505378,0.0335458618333973,0.01693921983643814
TEC-PH-10003931,JBL Micro Wireless Portable Bluetooth Speaker,Technology,Phones,779.87,14.99750000000002,17,6,0.23333333333333336,0.019230769230769256,0.03352067415461161,0.005130914622016555
FUR-FU-10004973,Flat Face Poster Frame,Furniture,Furnishings,779.424,162.8699,57,14,0.2714285714285714,0.20896187440982059,0.03350150401000679,0.05572072354701604
TEC-AC-10004510,Logitech Desktop MK120 Mouse and keyboard Combo,Technology,Accessories,778.736,42.536,50,12,0.06666666666666667,0.0546218487394958,0.03347193212774645,0.014552331012641834
FUR-FU-10003268,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Furniture,Furnishings,775.612,135.932,20,6,0.06666666666666667,0.17525773195876287,0.033337655150738735,0.04650478322386754
TEC-AC-10001109,Logitech Trackman Marble Mouse,Technology,Accessories,773.742,286.70439999999996,28,9,0.08888888888888889,0.3705426356589147,0.03325727808703693,0.09808673433282088
OFF-AP-10000240,Belkin F9G930V10-GRY 9 Outlet Surge,Office Supplies,Appliances,770.112,162.57920000000001,16,5,0.16,0.21111111111111114,0.03310125202220403,0.05562126984602453
OFF-PA-10000157,Xerox 191,Office Supplies,Paper,767.232,354.2454,39,10,0.02,0.46171875000000007,0.03297746274762585,0.12119372579710624
FUR-CH-10002774,"Global Deluxe Stacking Chair, Gray",Furniture,Chairs,764.7,76.9798,19,7,0.21428571428571427,0.10066666666666665,0.03286863134372587,0.026336174790459042
FUR-FU-10002116,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",Furniture,Furnishings,763.6679999999999,-222.7365,15,5,0.24,-0.29166666666666674,0.03282427352033535,-0.07620216467456502
TEC-AC-10003023,Logitech G105 Gaming Keyboard,Technology,Accessories,759.936,78.36840000000001,14,5,0.12000000000000002,0.10312500000000001,0.0326638632520278,0.02681123983757571
OFF-AP-10001469,Fellowes 8 Outlet Superior Workstation Surge Protector,Office Supplies,Appliances,759.122,166.84,20,5,0.08,0.2197802197802198,0.032628875589004666,0.05707896619684887
TEC-PH-10004531,AT&T CL2909,Technology,Phones,755.9399999999999,50.395999999999994,8,3,0.26666666666666666,0.06666666666666667,0.03249210563355059,0.017241378449151256
OFF-PA-10002581,Xerox 1951,Office Supplies,Paper,755.912,244.74200000000002,30,6,0.16666666666666666,0.3237704918032787,0.03249090212671441,0.08373064220180525
FUR-BO-10002268,Sauder Barrister Bookcases,Furniture,Bookcases,754.7336,-294.7672,16,3,0.4066666666666667,-0.3905579399141631,0.03244025168186618,-0.10084516329860818
OFF-BI-10001989,Premium Transparent Presentation Covers by GBC,Office Supplies,Binders,753.182,284.0692,43,10,0.21000000000000002,0.37715877437325906,0.03237356021018718,0.09718518499380185
TEC-PH-10002085,Clarity 53712,Technology,Phones,752.2860000000001,68.6296,14,4,0.15000000000000002,0.09122807017543859,0.03233504799142953,0.02347942111306197
OFF-BI-10002026,Ibico Recycled Linen-Style Covers,Office Supplies,Binders,749.952,262.4832,24,4,0.3,0.35000000000000003,0.0322347271001568,0.08980022596524048
FUR-BO-10002824,Bush Mission Pointe Library,Furniture,Bookcases,748.8607999999999,24.156800000000004,6,3,0.17333333333333334,0.03225806451612904,0.032187824719455506,0.008264475968736747
TEC-PH-10001819,Innergie mMini Combo Duo USB Travel Charging Kit,Technology,Phones,746.834,302.3328,19,6,0.10000000000000002,0.4048192771084338,0.03210070801747111,0.10343349119754656
TEC-PH-10003171,Plantronics Encore H101 Dual Earpieces Headset,Technology,Phones,746.17,163.618,18,7,0.08571428571428573,0.21927710843373494,0.03207216771249893,0.05597666201867668
OFF-PA-10003892,Xerox 1943,Office Supplies,Paper,743.432,328.6752,16,4,0.05,0.4421052631578948,0.03195448193687565,0.11244570025499005
TEC-PH-10002923,"Logitech B530 USB Headset - headset - Full size, Binaural",Technology,Phones,739.8,64.7325,25,10,0.16,0.08750000000000001,0.03179836990726873,0.022146153076825218
OFF-AP-10002191,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Office Supplies,Appliances,737.754,89.97,15,5,0.22000000000000003,0.12195121951219512,0.03171042794345382,0.030780355962182288
FUR-BO-10003660,"Bush Cubix Collection Bookcases, Fully Assembled",Furniture,Bookcases,729.2339999999999,48.6156,4,3,0.2333333333333333,0.06666666666666668,0.03134421800616005,0.01663227157180248
TEC-PH-10003174,RCA ViSYS 25825 Wireless digital phone,Technology,Phones,727.944,90.993,7,2,0.2,0.125,0.031288770726921905,0.031130342670521872
FUR-BO-10000468,O'Sullivan 2-Shelf Heavy-Duty Bookcases,Furniture,Bookcases,723.842,-133.1092,21,6,0.18333333333333335,-0.18389261744966443,0.031112456975422025,-0.04553905254908652
TEC-MA-10001681,Lexmark MarkNet N8150 Wireless Print Server,Technology,Machines,723.51,-506.457,6,2,0.7,-0.7,0.031098186822935928,-0.17326805312369628
OFF-PA-10001954,Xerox 1964,Office Supplies,Paper,721.744,314.73519999999996,33,4,0.04,0.43607594936708854,0.03102227992748278,0.1076765754121222
TEC-AC-10001772,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,Technology,Accessories,718.65,280.2735,45,6,0.0,0.39,0.030889292422085258,0.09588660772220405
FUR-FU-10002759,12-1/2 Diameter Round Wall Clock,Furniture,Furnishings,711.288,7.204800000000006,56,12,0.3833333333333333,0.010129230353949463,0.030572856088944795,0.0024648917265347463
TEC-PH-10001198,Avaya 4621SW VoIP phone,Technology,Phones,709.92,79.866,12,4,0.2,0.1125,0.03051405618352016,0.027323595746089255
OFF-ST-10003058,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,Office Supplies,Storage,709.5,205.755,30,6,0.0,0.29,0.030496003580977513,0.07039248795152625
TEC-AC-10000865,WD My Passport Ultra 500GB Portable External Hard Drive,Technology,Accessories,708.0,120.36,12,4,0.0,0.17,0.030431530000468048,0.041177321814029784
FUR-CH-10003606,SAFCO Folding Chair Trolley,Furniture,Chairs,705.32,151.3232,6,3,0.16666666666666666,0.21454545454545454,0.03031633720329114,0.05177038970030569
OFF-AR-10004022,Panasonic KP-380BK Classic Electric Pencil Sharpener,Office Supplies,Art,705.2080000000001,111.53799999999998,22,6,0.10000000000000002,0.1581632653061224,0.030311523175946434,0.03815915686684325
OFF-BI-10003984,Lock-Up Easel 'Spel-Binder',Office Supplies,Binders,704.691,39.371399999999994,44,7,0.4857142857142857,0.05587044534412954,0.030289301281864165,0.013469664407352044
TEC-MA-10001695,Zebra GK420t Direct Thermal/Thermal Transfer Printer,Technology,Machines,703.71,-938.28,6,1,0.7,-1.3333333333333333,0.030247135560210973,-0.32100247184835384
FUR-FU-10004093,Hand-Finished Solid Wood Document Frame,Furniture,Furnishings,703.568,208.5644,26,8,0.022222222222222223,0.2964381552316194,0.030241032061256078,0.07135363424518142
FUR-FU-10004845,"Deflect-o EconoMat Nonstudded, No Bevel Mat",Furniture,Furnishings,702.44,123.96,14,3,0.06666666666666667,0.1764705882352941,0.03019254792871296,0.04240894659411044
